,Unnamed: 0.1,FlightNum,Origin,Dest,DepTime1,ArrTime1
61736,61736,5790,CIC,SFO,2008-01-22 18:34:00,2008-01-22 19:27:00
61737,61737,5790,SFO,CIC,2008-01-22 17:34:00,2008-01-22 18:19:00
61738,61738,5792,RDM,SFO,2008-01-22 18:38:00,2008-01-22 20:51:00
61739,61739,5792,SFO,RDM,2008-01-22 15:49:00,2008-01-22 17:46:00
61740,61740,5796,SFO,CIC,2008-01-22 21:31:00,2008-01-22 22:18:00
61741,61741,5801,ORD,SGF,2008-01-22 08:52:00,2008-01-22 10:59:00
61742,61742,5801,SGF,ORD,2008-01-22 12:02:00,2008-01-22 14:10:00
61743,61743,5804,FSD,ORD,2008-01-22 14:23:00,2008-01-22 17:25:00
61744,61744,5806,FSD,ORD,2008-01-22 19:17:00,2008-01-22 21:18:00
61745,61745,5806,ORD,FSD,2008-01-22 12:58:00,2008-01-22 14:33:00
61746,61746,5814,BTV,ORD,2008-01-22 13:51:00,2008-01-22 15:51:00
61747,61747,5814,ORD,BTV,2008-01-22 10:11:00,2008-01-22 13:05:00
61748,61748,5815,ORD,CID,2008-01-22 20:08:00,2008-01-22 21:20:00
61749,61749,5816,SYR,ORD,2008-01-22 18:45:00,2008-01-22 20:13:00
61750,61750,5817,FWA,ORD,2008-01-22 10:48:00,2008-01-22 10:54:00
61751,61751,5819,DEN,PSP,2008-01-22 15:04:00,2008-01-22 16:19:00
61752,61752,5820,DEN,ICT,2008-01-22 17:34:00,2008-01-22 19:54:00
61753,61753,5820,ICT,DEN,2008-01-22 20:08:00,2008-01-22 20:46:00
61754,61754,5824,MSN,ORD,2008-01-22 11:41:00,2008-01-22 14:09:00
61755,61755,5824,ORD,MSN,2008-01-22 10:27:00,2008-01-22 11:17:00
61756,61756,5825,CLE,ORD,2008-01-22 17:37:00,2008-01-22 19:03:00
61757,61757,5829,ORD,MKE,2008-01-22 19:52:00,2008-01-22 20:34:00
61758,61758,5830,ORD,CHS,2008-01-22 22:38:00,2008-01-23 01:27:00
61759,61759,5831,ORD,GRR,2008-01-22 11:42:00,2008-01-22 13:32:00
61760,61760,5832,ORD,ATW,2008-01-22 10:58:00,2008-01-22 11:54:00
61761,61761,5835,ORD,CLE,2008-01-22 16:27:00,2008-01-22 18:35:00
61762,61762,5836,LAN,ORD,2008-01-22 17:39:00,2008-01-22 18:45:00
61763,61763,5836,ORD,LAN,2008-01-22 15:15:00,2008-01-22 17:05:00
61764,61764,5837,GRR,ORD,2008-01-22 15:18:00,2008-01-22 16:06:00
61765,61765,5840,ATW,ORD,2008-01-22 07:35:00,2008-01-22 08:56:00
61766,61766,5841,ASE,LAX,2008-01-22 11:11:00,2008-01-22 12:34:00
61767,61767,5842,COS,ORD,2008-01-22 09:00:00,2008-01-22 12:25:00
61768,61768,5845,ORD,SPI,2008-01-22 14:44:00,2008-01-22 15:36:00
61769,61769,5848,MEM,ORD,2008-01-22 16:15:00,2008-01-22 18:18:00
61770,61770,5849,FAR,DEN,2008-01-22 14:51:00,2008-01-22 15:55:00
61771,61771,5852,LAX,ASE,2008-01-22 13:02:00,2008-01-22 15:59:00
61772,61772,5854,ASE,ORD,2008-01-22 18:48:00,2008-01-22 22:18:00
61773,61773,5855,ATW,ORD,2008-01-22 10:23:00,2008-01-22 11:19:00
61774,61774,5855,ORD,ATW,2008-01-22 08:46:00,2008-01-22 10:04:00
61775,61775,5856,BOI,ORD,2008-01-22 15:25:00,2008-01-22 20:47:00
61776,61776,5859,ROA,ORD,2008-01-22 13:42:00,2008-01-22 15:33:00
61777,61777,5860,HPN,ORD,2008-01-22 20:00:00,2008-01-22 21:33:00
61778,61778,5860,ORD,HPN,2008-01-22 16:27:00,2008-01-22 19:20:00
61779,61779,5861,ORD,ASE,2008-01-22 10:23:00,2008-01-22 12:21:00
61780,61780,5862,ORD,SYR,2008-01-22 13:29:00,2008-01-22 16:04:00
61781,61781,5866,ORD,LNK,2008-01-22 17:27:00,2008-01-22 19:03:00
61782,61782,5867,ORD,SAT,2008-01-22 20:36:00,2008-01-22 23:46:00
61783,61783,5868,ORD,ROA,2008-01-22 09:25:00,2008-01-22 12:09:00
61784,61784,5871,ORD,COS,2008-01-22 19:58:00,2008-01-22 21:25:00
61785,61785,5873,MSN,ORD,2008-01-22 14:05:00,2008-01-22 15:51:00
61786,61786,5873,ORD,MSN,2008-01-22 11:08:00,2008-01-22 12:01:00
61787,61787,5875,ORD,XNA,2008-01-22 18:43:00,2008-01-22 20:24:00
61788,61788,5876,ASE,ORD,2008-01-22 09:25:00,2008-01-22 13:12:00
61789,61789,5878,ASE,ORD,2008-01-22 15:51:00,2008-01-22 19:42:00
61790,61790,5881,ORD,PIA,2008-01-22 14:34:00,2008-01-22 15:24:00
61791,61791,5883,BHM,ORD,2008-01-22 16:57:00,2008-01-22 19:28:00
61792,61792,5885,DEN,BZN,2008-01-22 18:25:00,2008-01-22 20:21:00
61793,61793,5888,ORD,MSN,2008-01-22 17:52:00,2008-01-22 18:38:00
61794,61794,5890,GUC,DEN,2008-01-22 09:00:00,2008-01-22 10:24:00
61795,61795,5892,BZN,ORD,2008-01-22 15:29:00,2008-01-22 20:17:00
61796,61796,5893,ORD,BOI,2008-01-22 12:23:00,2008-01-22 15:08:00
61797,61797,5898,COS,ORD,2008-01-22 06:50:00,2008-01-22 10:30:00
61798,61798,5899,ORD,AZO,2008-01-22 15:52:00,2008-01-22 17:35:00
61799,61799,5901,ORD,SPI,2008-01-22 23:25:00,2008-01-23 00:12:00
61800,61800,5902,ORD,IND,2008-01-22 14:48:00,2008-01-22 16:48:00
61801,61801,5905,ORD,MSN,2008-01-22 19:40:00,2008-01-22 20:40:00
61802,61802,5906,RNO,SFO,2008-01-22 21:24:00,2008-01-22 22:28:00
61803,61803,5908,SGF,ORD,2008-01-22 14:53:00,2008-01-22 16:48:00
61804,61804,5912,MLI,ORD,2008-01-22 13:33:00,2008-01-22 14:25:00
61805,61805,5914,ORD,PIT,2008-01-22 00:33:00,2008-01-22 03:00:00
61806,61806,5916,RNO,SFO,2008-01-22 15:37:00,2008-01-22 16:45:00
61807,61807,5917,DEN,COS,2008-01-22 20:14:00,2008-01-22 20:45:00
61808,61808,5918,ATW,ORD,2008-01-22 13:56:00,2008-01-22 15:16:00
61809,61809,5921,ORD,FAR,2008-01-22 09:12:00,2008-01-22 11:04:00
61810,61810,5922,ORD,BHM,2008-01-22 16:52:00,2008-01-22 18:33:00
61811,61811,5924,ORD,TVC,2008-01-22 09:40:00,2008-01-22 11:47:00
61812,61812,5924,TVC,ORD,2008-01-22 12:22:00,2008-01-22 12:55:00
61813,61813,5926,FAR,ORD,2008-01-22 12:34:00,2008-01-22 14:17:00
61814,61814,5927,DFW,ORD,2008-01-22 10:57:00,2008-01-22 13:33:00
61815,61815,5927,ORD,DFW,2008-01-22 06:37:00,2008-01-22 09:33:00
61816,61816,5928,ORD,TYS,2008-01-22 06:07:00,2008-01-22 08:57:00
61817,61817,5928,TYS,ORD,2008-01-22 10:26:00,2008-01-22 11:32:00
61818,61818,5932,CRW,ORD,2008-01-22 20:49:00,2008-01-22 21:21:00
61819,61819,5932,ORD,CRW,2008-01-22 16:38:00,2008-01-22 18:58:00
61820,61820,5934,XNA,ORD,2008-01-22 09:33:00,2008-01-22 11:30:00
61821,61821,5936,IAH,ORD,2008-01-22 14:38:00,2008-01-22 17:35:00
61822,61822,5937,ATW,ORD,2008-01-22 20:17:00,2008-01-22 21:54:00
61823,61823,5937,ORD,ATW,2008-01-22 16:28:00,2008-01-22 17:15:00
61824,61824,5938,ORD,SDF,2008-01-22 23:08:00,2008-01-23 01:33:00
61825,61825,5939,ORD,ATW,2008-01-22 22:08:00,2008-01-22 23:06:00
61826,61826,5940,ASE,DEN,2008-01-22 12:50:00,2008-01-22 13:38:00
61827,61827,5945,SFO,BUR,2008-01-22 17:59:00,2008-01-22 19:06:00
61828,61828,5947,ORD,FSD,2008-01-22 22:01:00,2008-01-22 23:37:00
61829,61829,5949,DEN,GJT,2008-01-22 15:27:00,2008-01-22 16:26:00
61830,61830,5949,GJT,DEN,2008-01-22 16:48:00,2008-01-22 17:35:00
61831,61831,5950,ORD,DTW,2008-01-22 11:40:00,2008-01-22 14:09:00
61832,61832,5951,MEM,ORD,2008-01-22 11:39:00,2008-01-22 14:28:00
61833,61833,5951,ORD,MEM,2008-01-22 08:33:00,2008-01-22 10:36:00
61834,61834,5952,SDF,ORD,2008-01-22 22:20:00,2008-01-22 22:42:00
61835,61835,5954,LEX,ORD,2008-01-22 11:53:00,2008-01-22 12:33:00
61836,61836,5957,BHM,ORD,2008-01-22 07:21:00,2008-01-22 09:48:00
61837,61837,5960,SPI,ORD,2008-01-22 17:55:00,2008-01-22 19:41:00
61838,61838,5961,ORD,PIA,2008-01-22 20:38:00,2008-01-22 21:27:00
61839,61839,5961,PIA,ORD,2008-01-22 21:55:00,2008-01-22 23:06:00
61840,61840,5962,ORD,PIT,2008-01-22 19:38:00,2008-01-22 22:02:00
61841,61841,5962,PIT,ORD,2008-01-22 22:28:00,2008-01-22 23:12:00
61842,61842,5963,PIA,ORD,2008-01-22 16:25:00,2008-01-22 18:05:00
61843,61843,5964,AUS,ORD,2008-01-22 08:23:00,2008-01-22 11:08:00
61844,61844,5965,ORD,ORF,2008-01-22 18:04:00,2008-01-22 20:59:00
61845,61845,5967,ORD,HDN,2008-01-22 10:56:00,2008-01-22 12:42:00
61846,61846,5968,FSD,ORD,2008-01-22 05:46:00,2008-01-22 08:15:00
61847,61847,5973,ORD,MLI,2008-01-22 12:49:00,2008-01-22 13:36:00
61848,61848,5975,AUS,ORD,2008-01-22 19:42:00,2008-01-22 23:13:00
61849,61849,5978,ORD,AUS,2008-01-22 21:13:00,2008-01-23 00:04:00
61850,61850,5979,ORD,AZO,2008-01-22 18:32:00,2008-01-22 20:16:00
61851,61851,5981,ORD,FAR,2008-01-22 22:55:00,2008-01-23 00:47:00
61852,61852,5982,ORD,FWA,2008-01-22 22:38:00,2008-01-23 00:23:00
61853,61853,5984,ORD,GRB,2008-01-22 23:45:00,2008-01-23 00:32:00
61854,61854,5985,ORD,LEX,2008-01-22 22:54:00,2008-01-23 01:03:00
61855,61855,5986,ORD,TUL,2008-01-22 22:37:00,2008-01-23 00:17:00
61856,61856,5987,MLI,DEN,2008-01-22 14:08:00,2008-01-22 15:28:00
61857,61857,5989,SBN,ORD,2008-01-22 16:52:00,2008-01-22 18:44:00
61858,61858,5990,HDN,ORD,2008-01-22 13:38:00,2008-01-22 18:18:00
61859,61859,5991,ORD,DSM,2008-01-22 10:10:00,2008-01-22 11:37:00
61860,61860,5992,ORD,SDF,2008-01-22 07:00:00,2008-01-22 09:38:00
61861,61861,5992,SDF,ORD,2008-01-22 10:07:00,2008-01-22 10:27:00
61862,61862,5993,BHM,DEN,2008-01-22 18:58:00,2008-01-22 21:04:00
61863,61863,5994,OKC,DEN,2008-01-22 20:15:00,2008-01-22 20:49:00
61864,61864,5996,LAX,SAT,2008-01-22 13:45:00,2008-01-22 18:29:00
61865,61865,5998,PIA,ORD,2008-01-22 06:24:00,2008-01-22 09:25:00
61866,61866,5999,AZO,ORD,2008-01-22 22:09:00,2008-01-22 22:17:00
61867,61867,6001,OMA,ORD,2008-01-22 20:47:00,2008-01-22 22:38:00
61868,61868,6002,FAR,ORD,2008-01-22 15:04:00,2008-01-22 18:06:00
61869,61869,6003,IND,ORD,2008-01-22 17:20:00,2008-01-22 19:26:00
61870,61870,6004,ORD,BMI,2008-01-22 17:12:00,2008-01-22 18:01:00
61871,61871,6007,PSP,SFO,2008-01-22 16:47:00,2008-01-22 18:10:00
61872,61872,6008,DEN,OKC,2008-01-22 17:25:00,2008-01-22 19:55:00
61873,61873,6009,ORD,XNA,2008-01-22 08:25:00,2008-01-22 10:33:00
61874,61874,6009,XNA,ORD,2008-01-22 11:38:00,2008-01-22 13:55:00
61875,61875,6010,CID,ORD,2008-01-22 20:38:00,2008-01-22 21:56:00
61876,61876,6011,LEX,ORD,2008-01-22 15:29:00,2008-01-22 17:06:00
61877,61877,6011,ORD,LEX,2008-01-22 11:52:00,2008-01-22 14:20:00
61878,61878,6014,MSN,ORD,2008-01-22 18:23:00,2008-01-22 19:31:00
61879,61879,6015,ORD,FAR,2008-01-22 12:12:00,2008-01-22 14:22:00
61880,61880,6017,ICT,ORD,2008-01-22 11:50:00,2008-01-22 14:11:00
61881,61881,6017,ORD,ICT,2008-01-22 08:43:00,2008-01-22 11:01:00
61882,61882,6018,ICT,ORD,2008-01-22 16:01:00,2008-01-22 17:53:00
61883,61883,6018,ORD,ICT,2008-01-22 13:19:00,2008-01-22 15:27:00
61884,61884,6022,DTW,ORD,2008-01-22 15:35:00,2008-01-22 15:49:00
61885,61885,6023,MEM,ORD,2008-01-22 22:25:00,2008-01-23 00:03:00
61886,61886,6024,FWA,ORD,2008-01-22 22:25:00,2008-01-23 22:15:00
61887,61887,6028,ORD,MSN,2008-01-22 08:09:00,2008-01-22 09:28:00
61888,61888,6034,MSN,ORD,2008-01-22 19:22:00,2008-01-22 21:45:00
61889,61889,6040,ORD,BHM,2008-01-22 21:46:00,2008-01-22 23:36:00
61890,61890,6045,ORD,FSD,2008-01-22 11:05:00,2008-01-22 12:40:00
61891,61891,6048,GRB,ORD,2008-01-22 20:59:00,2008-01-22 22:00:00
61892,61892,6048,ORD,GRB,2008-01-22 17:54:00,2008-01-22 18:46:00
61893,61893,6052,LNK,ORD,2008-01-22 20:58:00,2008-01-22 22:59:00
61894,61894,6055,ORD,MBS,2008-01-22 17:27:00,2008-01-22 19:47:00
61895,61895,6057,DEN,DRO,2008-01-22 15:24:00,2008-01-22 16:25:00
61896,61896,6061,LAX,PDX,2008-01-22 08:05:00,2008-01-22 10:26:00
61897,61897,6064,PSP,DEN,2008-01-22 10:11:00,2008-01-22 13:08:00
61898,61898,6071,LAX,PDX,2008-01-22 16:12:00,2008-01-22 18:33:00
61899,61899,6081,BNA,ORD,2008-01-22 16:58:00,2008-01-22 19:08:00
61900,61900,6084,PDX,LAX,2008-01-22 18:57:00,2008-01-22 21:20:00
61901,61901,6085,AZO,ORD,2008-01-22 10:42:00,2008-01-22 10:49:00
61902,61902,6087,ORD,MEM,2008-01-22 13:43:00,2008-01-22 15:19:00
61903,61903,6089,ORD,SAT,2008-01-22 12:01:00,2008-01-22 15:02:00
61904,61904,6090,MLI,ORD,2008-01-22 15:48:00,2008-01-22 17:03:00
61905,61905,6092,SAT,ORD,2008-01-22 15:34:00,2008-01-22 18:13:00
61906,61906,6093,SFO,BUR,2008-01-22 22:11:00,2008-01-22 23:25:00
61907,61907,6096,ORD,SBN,2008-01-22 14:20:00,2008-01-22 15:59:00
61908,61908,6097,BUR,SFO,2008-01-22 19:24:00,2008-01-22 20:52:00
61909,61909,6099,ORD,BOI,2008-01-22 18:50:00,2008-01-22 21:31:00
61910,61910,6100,BOI,ORD,2008-01-22 08:23:00,2008-01-22 12:51:00
61911,61911,6106,SFO,MFR,2008-01-22 00:23:00,2008-01-22 01:31:00
61912,61912,6135,ONT,SFO,2008-01-22 09:06:00,2008-01-22 10:37:00
61913,61913,6137,RNO,SFO,2008-01-22 18:33:00,2008-01-22 19:41:00
61914,61914,6137,SFO,RNO,2008-01-22 17:08:00,2008-01-22 18:05:00
61915,61915,6140,SFO,ONT,2008-01-22 22:33:00,2008-01-22 23:56:00
61916,61916,6150,SFO,ONT,2008-01-22 18:41:00,2008-01-22 20:25:00
61917,61917,6153,ATW,ORD,2008-01-22 20:44:00,2008-01-22 22:15:00
61918,61918,6153,ORD,ATW,2008-01-22 17:32:00,2008-01-22 18:23:00
61919,61919,6193,GRB,ORD,2008-01-22 13:32:00,2008-01-22 14:41:00
61920,61920,6193,ORD,GRB,2008-01-22 12:00:00,2008-01-22 13:03:00
61921,61921,6197,MLI,ORD,2008-01-22 10:32:00,2008-01-22 11:26:00
61922,61922,6198,ORD,SDF,2008-01-22 19:39:00,2008-01-22 21:48:00
61923,61923,6210,DFW,LAX,2008-01-22 20:25:00,2008-01-22 21:55:00
61924,61924,6212,TVC,ORD,2008-01-22 06:06:00,2008-01-22 06:37:00
61925,61925,6214,ORD,TVC,2008-01-22 22:18:00,2008-01-23 00:22:00
61926,61926,6219,LAX,DFW,2008-01-22 15:05:00,2008-01-22 19:49:00
61927,61927,6229,DFW,LAX,2008-01-22 12:57:00,2008-01-22 14:27:00
61928,61928,6234,LAX,DFW,2008-01-22 07:43:00,2008-01-22 12:32:00
61929,61929,6259,PIA,ORD,2008-01-22 10:57:00,2008-01-22 12:07:00
61930,61930,6274,ORD,HPN,2008-01-22 20:24:00,2008-01-22 23:43:00
61931,61931,6275,MSN,ORD,2008-01-22 20:17:00,2008-01-22 21:45:00
61932,61932,6280,SFO,RNO,2008-01-22 13:52:00,2008-01-22 15:05:00
61933,61933,6292,SFO,RNO,2008-01-22 18:58:00,2008-01-22 20:00:00
61934,61934,6317,DEN,BUR,2008-01-22 16:22:00,2008-01-22 18:10:00
61935,61935,6324,FSD,ORD,2008-01-22 21:55:00,2008-01-22 23:25:00
61936,61936,6326,DAY,DEN,2008-01-22 15:53:00,2008-01-22 16:56:00
61937,61937,6326,DEN,DAY,2008-01-22 11:04:00,2008-01-22 15:31:00
61938,61938,6332,SFO,SBA,2008-01-22 13:25:00,2008-01-22 14:26:00
61939,61939,6333,BUR,SFO,2008-01-22 18:40:00,2008-01-22 19:58:00
61940,61940,6334,SFO,EUG,2008-01-22 21:02:00,2008-01-22 22:24:00
61941,61941,6336,RNO,SFO,2008-01-22 11:31:00,2008-01-22 12:56:00
61942,61942,6336,SFO,RNO,2008-01-22 09:41:00,2008-01-22 10:45:00
61943,61943,6337,MFR,SFO,2008-01-22 12:06:00,2008-01-22 13:27:00
61944,61944,6338,BOI,SFO,2008-01-22 16:48:00,2008-01-22 17:23:00
61945,61945,6343,SNA,SFO,2008-01-22 11:09:00,2008-01-22 12:51:00
61946,61946,6344,SFO,SLC,2008-01-22 08:04:00,2008-01-22 10:54:00
61947,61947,6344,SLC,SFO,2008-01-22 12:25:00,2008-01-22 13:40:00
61948,61948,6349,BUR,SFO,2008-01-22 20:15:00,2008-01-22 21:34:00
61949,61949,6350,SFO,ONT,2008-01-22 11:01:00,2008-01-22 12:14:00
61950,61950,6352,SFO,TUS,2008-01-22 21:16:00,2008-01-23 00:13:00
61951,61951,6356,SFO,SLC,2008-01-22 22:35:00,2008-01-23 01:21:00
61952,61952,6360,SFO,SLC,2008-01-22 17:43:00,2008-01-22 20:30:00
61953,61953,6360,SLC,SFO,2008-01-22 21:10:00,2008-01-22 22:11:00
61954,61954,6361,DEN,COS,2008-01-22 14:35:00,2008-01-22 15:12:00
61955,61955,6370,ONT,SFO,2008-01-22 20:39:00,2008-01-22 21:55:00
61956,61956,6371,ORD,ASE,2008-01-22 10:41:00,2008-01-22 12:46:00
61957,61957,6375,EUG,SFO,2008-01-22 15:52:00,2008-01-22 17:30:00
61958,61958,6376,SFO,BUR,2008-01-22 07:10:00,2008-01-22 08:26:00
61959,61959,6378,SFO,COS,2008-01-22 14:42:00,2008-01-22 17:50:00
61960,61960,6379,SAN,LAX,2008-01-22 06:36:00,2008-01-22 07:27:00
61961,61961,6380,SFO,BOI,2008-01-22 14:01:00,2008-01-22 16:36:00
61962,61962,6382,BOI,SFO,2008-01-22 12:04:00,2008-01-22 13:17:00
61963,61963,6383,BOI,SFO,2008-01-22 15:45:00,2008-01-22 16:31:00
61964,61964,6388,BOI,SFO,2008-01-22 19:37:00,2008-01-22 20:30:00
61965,61965,6388,SFO,BOI,2008-01-22 16:46:00,2008-01-22 19:15:00
61966,61966,6390,SNA,SFO,2008-01-22 12:53:00,2008-01-22 14:44:00
61967,61967,6397,ONT,SFO,2008-01-22 20:14:00,2008-01-22 21:33:00
61968,61968,6397,SFO,ONT,2008-01-22 18:42:00,2008-01-22 19:53:00
61969,61969,6398,SFO,BOI,2008-01-22 19:10:00,2008-01-22 21:39:00
61970,61970,6401,EUG,SFO,2008-01-22 06:23:00,2008-01-22 08:04:00
61971,61971,6402,EUG,SFO,2008-01-22 18:56:00,2008-01-22 20:27:00
61972,61972,6402,SFO,EUG,2008-01-22 17:16:00,2008-01-22 18:38:00
61973,61973,6404,EUG,SFO,2008-01-22 12:27:00,2008-01-22 14:06:00
61974,61974,6406,SFO,EUG,2008-01-22 13:52:00,2008-01-22 15:26:00
61975,61975,6407,FAT,SFO,2008-01-22 05:51:00,2008-01-22 06:39:00
61976,61976,6408,EUG,SFO,2008-01-22 17:03:00,2008-01-22 18:47:00
61977,61977,6408,SFO,EUG,2008-01-22 15:13:00,2008-01-22 16:35:00
61978,61978,6410,BUR,SFO,2008-01-22 17:17:00,2008-01-22 18:37:00
61979,61979,6410,SFO,BUR,2008-01-22 15:37:00,2008-01-22 16:57:00
61980,61980,6412,SFO,EUG,2008-01-22 22:44:00,2008-01-23 00:16:00
61981,61981,6415,SFO,PMD,2008-01-22 21:24:00,2008-01-22 22:32:00
61982,61982,6416,SFO,ABQ,2008-01-22 13:44:00,2008-01-22 16:51:00
61983,61983,6417,ORD,ASE,2008-01-22 21:04:00,2008-01-22 22:43:00
61984,61984,6418,SFO,SLC,2008-01-22 20:29:00,2008-01-22 23:08:00
61985,61985,6423,ONT,SFO,2008-01-22 13:44:00,2008-01-22 15:09:00
61986,61986,6432,SBA,LAX,2008-01-22 14:51:00,2008-01-22 15:46:00
61987,61987,6445,LAX,TUS,2008-01-22 21:44:00,2008-01-22 24:00:00
61988,61988,6449,ORD,SLC,2008-01-22 21:19:00,2008-01-22 23:42:00
61989,61989,6456,PMD,SFO,2008-01-22 13:16:00,2008-01-22 14:17:00
61990,61990,6464,SGF,ORD,2008-01-22 18:14:00,2008-01-22 19:59:00
61991,61991,6470,LAX,SLC,2008-01-22 20:59:00,2008-01-22 23:37:00
61992,61992,6471,ABQ,LAX,2008-01-22 17:12:00,2008-01-22 18:18:00
61993,61993,6474,LAX,ABQ,2008-01-22 15:30:00,2008-01-22 18:10:00
61994,61994,6478,BZN,DEN,2008-01-22 14:58:00,2008-01-22 16:27:00
61995,61995,6479,ABQ,LAX,2008-01-22 19:23:00,2008-01-22 20:45:00
61996,61996,6482,COS,DEN,2008-01-22 12:32:00,2008-01-22 13:12:00
61997,61997,6482,DEN,COS,2008-01-22 11:19:00,2008-01-22 12:11:00
61998,61998,6483,BOI,LAX,2008-01-22 21:48:00,2008-01-22 22:50:00
61999,61999,6485,ORD,SGF,2008-01-22 22:26:00,2008-01-22 23:52:00
62000,62000,6486,CID,ORD,2008-01-22 08:02:00,2008-01-22 09:12:00
62001,62001,6489,RNO,LAX,2008-01-22 20:20:00,2008-01-22 22:05:00
62002,62002,6491,LAX,SMF,2008-01-22 16:06:00,2008-01-22 17:18:00
62003,62003,6492,COS,LAX,2008-01-22 18:18:00,2008-01-22 20:08:00
62004,62004,6496,LAX,COS,2008-01-22 20:35:00,2008-01-22 23:34:00
62005,62005,6497,LAX,SJC,2008-01-22 18:37:00,2008-01-22 19:52:00
62006,62006,6497,SJC,LAX,2008-01-22 20:15:00,2008-01-22 21:44:00
62007,62007,6498,LAX,TUS,2008-01-22 15:31:00,2008-01-22 17:52:00
62008,62008,6501,LAX,OAK,2008-01-22 21:59:00,2008-01-22 23:14:00
62009,62009,6515,LAX,OAK,2008-01-22 11:50:00,2008-01-22 13:13:00
62010,62010,6519,LAX,SJC,2008-01-22 15:39:00,2008-01-22 16:43:00
62011,62011,6525,LAX,OAK,2008-01-22 08:15:00,2008-01-22 09:45:00
62012,62012,6525,OAK,LAX,2008-01-22 10:03:00,2008-01-22 11:29:00
62013,62013,6531,ORD,BNA,2008-01-22 19:00:00,2008-01-22 20:23:00
62014,62014,6541,BIS,DEN,2008-01-22 14:15:00,2008-01-22 14:43:00
62015,62015,6541,DEN,BIS,2008-01-22 11:06:00,2008-01-22 13:46:00
62016,62016,6542,DEN,ASE,2008-01-22 09:52:00,2008-01-22 10:39:00
62017,62017,6556,DEN,TUL,2008-01-22 15:55:00,2008-01-22 18:28:00
62018,62018,6558,SFO,RNO,2008-01-22 15:23:00,2008-01-22 16:28:00
62019,62019,6559,DEN,ASE,2008-01-22 11:37:00,2008-01-22 12:31:00
62020,62020,6566,MSN,DEN,2008-01-22 20:55:00,2008-01-22 22:23:00
62021,62021,6567,ORD,COS,2008-01-22 20:05:00,2008-01-22 21:44:00
62022,62022,6569,FSD,DEN,2008-01-22 23:57:00,2008-01-23 00:28:00
62023,62023,6574,ASE,DEN,2008-01-22 13:15:00,2008-01-22 14:08:00
62024,62024,6579,ASE,DEN,2008-01-22 15:12:00,2008-01-22 15:54:00
62025,62025,6579,DEN,ASE,2008-01-22 14:11:00,2008-01-22 14:52:00
62026,62026,6585,ORD,CWA,2008-01-22 15:13:00,2008-01-22 16:36:00
62027,62027,6588,RNO,SFO,2008-01-22 16:55:00,2008-01-22 17:56:00
62028,62028,6594,CWA,ORD,2008-01-22 20:16:00,2008-01-22 22:31:00
62029,62029,6601,MSN,DEN,2008-01-22 09:46:00,2008-01-22 11:21:00
62030,62030,6608,SLC,DEN,2008-01-22 08:07:00,2008-01-22 09:25:00
62031,62031,6609,ASE,DEN,2008-01-22 17:42:00,2008-01-22 18:28:00
62032,62032,6609,DEN,ASE,2008-01-22 16:21:00,2008-01-22 17:12:00
62033,62033,6615,GTF,DEN,2008-01-22 18:53:00,2008-01-22 20:50:00
