,Unnamed: 0.1,FlightNum,Origin,Dest,DepTime1,ArrTime1
30890,30890,119,TUS,ELP,2008-01-06 09:58:00,2008-01-06 10:59:00
30891,30891,119,TUS,ELP,2008-01-08 10:44:00,2008-01-08 11:39:00
30892,30892,119,TUS,ELP,2008-01-09 09:54:00,2008-01-09 10:50:00
30893,30893,119,TUS,ELP,2008-01-20 10:20:00,2008-01-20 11:20:00
30894,30894,119,TUS,ELP,2008-01-21 10:03:00,2008-01-21 10:54:00
30895,30895,119,TUS,ELP,2008-01-27 10:01:00,2008-01-27 10:56:00
30896,30896,12,ONT,MCI,2008-01-01 09:29:00,2008-01-01 14:35:00
30897,30897,12,ONT,MCI,2008-01-02 09:44:00,2008-01-02 15:12:00
30898,30898,12,ONT,MCI,2008-01-03 09:29:00,2008-01-03 14:23:00
30899,30899,12,ONT,MCI,2008-01-05 10:04:00,2008-01-05 14:58:00
30900,30900,12,ONT,MCI,2008-01-06 10:15:00,2008-01-06 15:06:00
30901,30901,12,ONT,MCI,2008-01-07 09:26:00,2008-01-07 14:24:00
30902,30902,12,ONT,MCI,2008-01-08 12:06:00,2008-01-08 17:04:00
30903,30903,12,ONT,MCI,2008-01-11 09:31:00,2008-01-11 14:26:00
30904,30904,12,ONT,MCI,2008-01-12 09:24:00,2008-01-12 14:22:00
30905,30905,12,ONT,MCI,2008-01-13 09:32:00,2008-01-13 14:50:00
30906,30906,12,ONT,MCI,2008-01-16 09:38:00,2008-01-16 14:36:00
30907,30907,12,ONT,MCI,2008-01-18 11:30:00,2008-01-18 16:23:00
30908,30908,12,ONT,MCI,2008-01-21 09:39:00,2008-01-21 14:33:00
30909,30909,12,ONT,MCI,2008-01-22 09:38:00,2008-01-22 14:26:00
30910,30910,12,ONT,MCI,2008-01-25 09:25:00,2008-01-25 14:27:00
30911,30911,12,ONT,MCI,2008-01-27 10:32:00,2008-01-27 15:18:00
30912,30912,120,MRY,ONT,2008-01-02 14:04:00,2008-01-02 15:04:00
30913,30913,120,MRY,ONT,2008-01-03 14:10:00,2008-01-03 15:02:00
30914,30914,120,MRY,ONT,2008-01-06 14:32:00,2008-01-06 15:28:00
30915,30915,120,MRY,ONT,2008-01-14 14:44:00,2008-01-14 15:43:00
30916,30916,120,MRY,ONT,2008-01-21 14:25:00,2008-01-21 15:25:00
30917,30917,120,MRY,ONT,2008-01-22 14:02:00,2008-01-22 15:06:00
30918,30918,120,MRY,ONT,2008-01-24 14:08:00,2008-01-24 15:11:00
30919,30919,120,MRY,ONT,2008-01-25 14:15:00,2008-01-25 15:18:00
30920,30920,120,MRY,ONT,2008-01-27 14:13:00,2008-01-27 15:26:00
30921,30921,125,BOI,ONT,2008-01-01 18:59:00,2008-01-01 19:52:00
30922,30922,125,BOI,ONT,2008-01-02 18:32:00,2008-01-02 19:30:00
30923,30923,125,BOI,ONT,2008-01-03 18:56:00,2008-01-03 20:00:00
30924,30924,125,BOI,ONT,2008-01-04 21:20:00,2008-01-04 22:32:00
30925,30925,125,BOI,ONT,2008-01-05 19:54:00,2008-01-05 20:55:00
30926,30926,125,BOI,ONT,2008-01-06 19:10:00,2008-01-06 20:04:00
30927,30927,125,BOI,ONT,2008-01-07 19:30:00,2008-01-07 20:22:00
30928,30928,125,BOI,ONT,2008-01-08 19:31:00,2008-01-08 20:30:00
30929,30929,125,BOI,ONT,2008-01-15 22:10:00,2008-01-15 22:55:00
30930,30930,125,BOI,ONT,2008-01-16 18:39:00,2008-01-16 19:41:00
30931,30931,125,BOI,ONT,2008-01-26 18:29:00,2008-01-26 19:41:00
30932,30932,125,BOI,ONT,2008-01-27 18:35:00,2008-01-27 19:43:00
30933,30933,125,BOI,SAN,2008-01-29 20:33:00,2008-01-29 00:00:00
30934,30934,125,SAN,ONT,2008-01-29 22:36:00,2008-01-29 00:00:00
30935,30935,143,COS,ONT,2008-01-01 17:48:00,2008-01-01 18:55:00
30936,30936,143,COS,ONT,2008-01-02 17:14:00,2008-01-02 18:30:00
30937,30937,143,COS,ONT,2008-01-03 17:03:00,2008-01-03 18:23:00
30938,30938,143,COS,ONT,2008-01-04 17:50:00,2008-01-04 19:16:00
30939,30939,143,COS,ONT,2008-01-05 17:58:00,2008-01-05 19:32:00
30940,30940,143,COS,ONT,2008-01-06 18:24:00,2008-01-06 19:59:00
30941,30941,143,COS,ONT,2008-01-11 17:04:00,2008-01-11 18:22:00
30942,30942,143,COS,ONT,2008-01-12 17:04:00,2008-01-12 18:15:00
30943,30943,143,COS,ONT,2008-01-13 17:17:00,2008-01-13 18:21:00
30944,30944,143,COS,ONT,2008-01-14 17:10:00,2008-01-14 18:07:00
30945,30945,143,COS,ONT,2008-01-17 17:01:00,2008-01-17 18:01:00
30946,30946,143,COS,ONT,2008-01-19 17:05:00,2008-01-19 18:09:00
30947,30947,143,COS,ONT,2008-01-21 18:11:00,2008-01-21 19:46:00
30948,30948,143,COS,ONT,2008-01-27 16:57:00,2008-01-27 18:33:00
30949,30949,144,ONT,MRY,2008-01-02 12:40:00,2008-01-02 13:33:00
30950,30950,144,ONT,MRY,2008-01-03 12:43:00,2008-01-03 13:42:00
30951,30951,144,ONT,MRY,2008-01-06 12:49:00,2008-01-06 14:01:00
30952,30952,144,ONT,MRY,2008-01-08 12:21:00,2008-01-08 13:24:00
30953,30953,144,ONT,MRY,2008-01-14 13:03:00,2008-01-14 14:06:00
30954,30954,144,ONT,MRY,2008-01-21 12:51:00,2008-01-21 14:00:00
30955,30955,144,ONT,MRY,2008-01-24 12:38:00,2008-01-24 13:41:00
30956,30956,144,ONT,MRY,2008-01-25 12:51:00,2008-01-25 13:57:00
30957,30957,144,ONT,MRY,2008-01-27 12:46:00,2008-01-27 13:53:00
30958,30958,145,FAT,LGB,2008-01-20 09:11:00,2008-01-20 10:06:00
30959,30959,146,LGB,MRY,2008-01-15 18:19:00,2008-01-15 19:44:00
30960,30960,146,LGB,MRY,2008-01-21 18:40:00,2008-01-21 19:43:00
30961,30961,146,LGB,MRY,2008-01-27 19:35:00,2008-01-27 20:41:00
30962,30962,148,ABQ,ONT,2008-01-14 23:46:00,2008-01-15 00:18:00
30963,30963,148,ABQ,ONT,2008-01-20 16:58:00,2008-01-20 17:46:00
30964,30964,148,ABQ,ONT,2008-01-31 20:08:00,2008-01-31 21:51:00
30965,30965,149,MRY,LGB,2008-01-13 18:46:00,2008-01-13 19:48:00
30966,30966,149,MRY,LGB,2008-01-15 19:13:00,2008-01-15 20:16:00
30967,30967,149,MRY,LGB,2008-01-16 21:15:00,2008-01-16 22:14:00
30968,30968,149,MRY,LGB,2008-01-18 19:39:00,2008-01-18 20:40:00
30969,30969,149,MRY,LGB,2008-01-20 18:33:00,2008-01-20 19:35:00
30970,30970,149,MRY,LGB,2008-01-21 19:01:00,2008-01-21 20:04:00
30971,30971,149,MRY,LGB,2008-01-24 18:44:00,2008-01-24 19:49:00
30972,30972,149,MRY,LGB,2008-01-27 18:35:00,2008-01-27 19:43:00
30973,30973,15,ONT,SAT,2008-01-01 18:21:00,2008-01-01 23:07:00
30974,30974,15,ONT,SAT,2008-01-02 18:24:00,2008-01-02 22:53:00
30975,30975,15,ONT,SAT,2008-01-03 18:18:00,2008-01-03 22:39:00
30976,30976,15,ONT,SAT,2008-01-05 18:28:00,2008-01-05 22:56:00
30977,30977,15,ONT,SAT,2008-01-06 19:58:00,2008-01-07 00:22:00
30978,30978,15,ONT,SAT,2008-01-07 18:30:00,2008-01-07 22:57:00
30979,30979,15,ONT,SAT,2008-01-10 18:28:00,2008-01-10 22:57:00
30980,30980,15,ONT,SAT,2008-01-15 20:57:00,2008-01-16 01:26:00
30981,30981,15,ONT,SAT,2008-01-18 20:26:00,2008-01-19 00:55:00
30982,30982,15,ONT,SAT,2008-01-21 19:22:00,2008-01-21 23:42:00
30983,30983,15,ONT,SAT,2008-01-25 18:43:00,2008-01-25 23:06:00
30984,30984,15,ONT,SAT,2008-01-26 18:19:00,2008-01-26 23:08:00
30985,30985,15,ONT,SAT,2008-01-31 19:23:00,2008-01-31 23:58:00
30986,30986,150,LGB,FAT,2008-01-20 07:37:00,2008-01-20 08:50:00
30987,30987,151,FAT,LGB,2008-01-01 16:15:00,2008-01-01 17:16:00
30988,30988,151,FAT,LGB,2008-01-02 15:56:00,2008-01-02 16:55:00
30989,30989,151,FAT,LGB,2008-01-06 16:04:00,2008-01-06 17:03:00
30990,30990,151,FAT,LGB,2008-01-13 16:01:00,2008-01-13 16:57:00
30991,30991,151,FAT,LGB,2008-01-15 16:56:00,2008-01-15 18:02:00
30992,30992,151,FAT,LGB,2008-01-17 15:57:00,2008-01-17 17:01:00
30993,30993,151,FAT,LGB,2008-01-18 16:03:00,2008-01-18 17:00:00
30994,30994,151,FAT,LGB,2008-01-21 17:08:00,2008-01-21 18:05:00
30995,30995,151,FAT,LGB,2008-01-27 17:57:00,2008-01-27 19:02:00
30996,30996,151,FAT,LGB,2008-01-28 15:59:00,2008-01-28 16:59:00
30997,30997,152,LGB,FAT,2008-01-02 14:37:00,2008-01-02 15:29:00
30998,30998,152,LGB,FAT,2008-01-15 15:24:00,2008-01-15 16:24:00
30999,30999,152,LGB,FAT,2008-01-27 16:19:00,2008-01-27 17:24:00
31000,31000,152,LGB,FAT,2008-01-28 14:30:00,2008-01-28 15:31:00
31001,31001,16,SAT,ONT,2008-01-06 10:30:00,2008-01-06 11:36:00
31002,31002,16,SAT,ONT,2008-01-25 10:40:00,2008-01-25 12:05:00
31003,31003,16,SAT,ONT,2008-01-27 07:13:00,2008-01-27 08:16:00
31004,31004,17,ONT,SAT,2008-01-01 08:53:00,2008-01-01 13:26:00
31005,31005,17,ONT,SAT,2008-01-02 09:15:00,2008-01-02 13:45:00
31006,31006,17,ONT,SAT,2008-01-03 09:00:00,2008-01-03 13:30:00
31007,31007,17,ONT,SAT,2008-01-05 08:57:00,2008-01-05 13:26:00
31008,31008,17,ONT,SAT,2008-01-06 09:27:00,2008-01-06 13:53:00
31009,31009,17,ONT,SAT,2008-01-07 13:15:00,2008-01-07 17:39:00
31010,31010,17,ONT,SAT,2008-01-10 09:20:00,2008-01-10 13:56:00
31011,31011,17,ONT,SAT,2008-01-11 09:27:00,2008-01-11 13:51:00
31012,31012,17,ONT,SAT,2008-01-12 09:29:00,2008-01-12 14:04:00
31013,31013,17,ONT,SAT,2008-01-13 08:52:00,2008-01-13 13:22:00
31014,31014,17,ONT,SAT,2008-01-16 08:51:00,2008-01-16 13:19:00
31015,31015,17,ONT,SAT,2008-01-18 08:57:00,2008-01-18 13:39:00
31016,31016,17,ONT,SAT,2008-01-21 08:54:00,2008-01-21 13:20:00
31017,31017,17,ONT,SAT,2008-01-23 08:53:00,2008-01-23 13:23:00
31018,31018,17,ONT,SAT,2008-01-28 08:53:00,2008-01-28 13:13:00
31019,31019,17,SAT,TUL,2008-01-01 13:59:00,2008-01-01 15:25:00
31020,31020,17,SAT,TUL,2008-01-02 14:14:00,2008-01-02 15:39:00
31021,31021,17,SAT,TUL,2008-01-03 13:59:00,2008-01-03 15:25:00
31022,31022,17,SAT,TUL,2008-01-05 13:55:00,2008-01-05 15:23:00
31023,31023,17,SAT,TUL,2008-01-06 14:21:00,2008-01-06 15:38:00
31024,31024,17,SAT,TUL,2008-01-07 18:06:00,2008-01-07 19:25:00
31025,31025,17,SAT,TUL,2008-01-09 13:53:00,2008-01-09 15:13:00
31026,31026,17,SAT,TUL,2008-01-10 14:14:00,2008-01-10 15:31:00
31027,31027,17,SAT,TUL,2008-01-11 14:09:00,2008-01-11 15:32:00
31028,31028,17,SAT,TUL,2008-01-12 14:23:00,2008-01-12 15:45:00
31029,31029,17,SAT,TUL,2008-01-17 14:11:00,2008-01-17 15:23:00
31030,31030,17,SAT,TUL,2008-01-18 13:58:00,2008-01-18 15:06:00
31031,31031,17,SAT,TUL,2008-01-25 14:15:00,2008-01-25 15:32:00
31032,31032,17,SAT,TUL,2008-01-27 13:59:00,2008-01-27 15:18:00
31033,31033,18,SAT,ONT,2008-01-02 16:34:00,2008-01-02 17:38:00
31034,31034,18,SAT,ONT,2008-01-03 16:36:00,2008-01-03 17:42:00
31035,31035,18,SAT,ONT,2008-01-05 20:37:00,2008-01-05 21:42:00
31036,31036,18,SAT,ONT,2008-01-07 16:42:00,2008-01-07 17:57:00
31037,31037,18,SAT,ONT,2008-01-08 16:32:00,2008-01-08 17:40:00
31038,31038,18,SAT,ONT,2008-01-17 16:31:00,2008-01-17 17:31:00
31039,31039,18,SAT,ONT,2008-01-18 17:03:00,2008-01-18 18:00:00
31040,31040,18,SAT,ONT,2008-01-21 16:47:00,2008-01-21 18:31:00
31041,31041,18,SAT,ONT,2008-01-24 16:41:00,2008-01-24 17:50:00
31042,31042,18,SAT,ONT,2008-01-27 16:37:00,2008-01-27 17:43:00
31043,31043,18,SAT,ONT,2008-01-31 17:18:00,2008-01-31 18:42:00
31044,31044,18,TUL,SAT,2008-01-02 14:31:00,2008-01-02 16:00:00
31045,31045,18,TUL,SAT,2008-01-03 14:39:00,2008-01-03 16:10:00
31046,31046,18,TUL,SAT,2008-01-06 14:32:00,2008-01-06 15:56:00
31047,31047,18,TUL,SAT,2008-01-26 14:35:00,2008-01-26 15:58:00
31048,31048,18,TUL,SAT,2008-01-27 14:51:00,2008-01-27 16:12:00
31049,31049,18,TUL,SAT,2008-01-31 14:39:00,2008-01-31 16:49:00
31050,31050,2,AUS,OKC,2008-01-01 14:29:00,2008-01-01 15:42:00
31051,31051,2,AUS,OKC,2008-01-02 14:59:00,2008-01-02 16:07:00
31052,31052,2,AUS,OKC,2008-01-04 14:35:00,2008-01-04 15:49:00
31053,31053,2,AUS,OKC,2008-01-05 14:22:00,2008-01-05 15:38:00
31054,31054,2,AUS,OKC,2008-01-06 15:04:00,2008-01-06 16:12:00
31055,31055,2,AUS,OKC,2008-01-07 14:08:00,2008-01-07 15:12:00
31056,31056,2,AUS,OKC,2008-01-08 14:06:00,2008-01-08 15:17:00
31057,31057,2,AUS,OKC,2008-01-11 14:12:00,2008-01-11 15:15:00
31058,31058,2,AUS,OKC,2008-01-14 14:09:00,2008-01-14 15:17:00
31059,31059,2,AUS,OKC,2008-01-17 14:23:00,2008-01-17 15:28:00
31060,31060,2,AUS,OKC,2008-01-18 14:40:00,2008-01-18 15:43:00
31061,31061,2,AUS,OKC,2008-01-20 14:19:00,2008-01-20 15:31:00
31062,31062,2,AUS,OKC,2008-01-22 14:18:00,2008-01-22 15:25:00
31063,31063,2,AUS,OKC,2008-01-25 14:25:00,2008-01-25 15:46:00
31064,31064,2,AUS,OKC,2008-01-27 14:13:00,2008-01-27 15:32:00
31065,31065,2,OKC,SMF,2008-01-01 16:26:00,2008-01-01 18:00:00
31066,31066,2,OKC,SMF,2008-01-02 16:31:00,2008-01-02 17:45:00
31067,31067,2,OKC,SMF,2008-01-03 15:50:00,2008-01-03 17:37:00
31068,31068,2,OKC,SMF,2008-01-04 16:18:00,2008-01-04 18:55:00
31069,31069,2,OKC,SMF,2008-01-05 16:41:00,2008-01-05 18:34:00
31070,31070,2,OKC,SMF,2008-01-06 16:52:00,2008-01-06 18:42:00
31071,31071,2,OKC,SMF,2008-01-07 15:48:00,2008-01-07 17:22:00
31072,31072,2,OKC,SMF,2008-01-08 16:08:00,2008-01-08 17:53:00
31073,31073,2,OKC,SMF,2008-01-10 15:47:00,2008-01-10 17:29:00
31074,31074,2,OKC,SMF,2008-01-17 15:50:00,2008-01-17 17:36:00
31075,31075,2,OKC,SMF,2008-01-18 16:08:00,2008-01-18 17:37:00
31076,31076,2,OKC,SMF,2008-01-20 15:53:00,2008-01-20 17:24:00
31077,31077,2,OKC,SMF,2008-01-22 15:52:00,2008-01-22 17:30:00
31078,31078,2,OKC,SMF,2008-01-25 16:13:00,2008-01-25 18:00:00
31079,31079,2,OKC,SMF,2008-01-27 15:58:00,2008-01-27 17:42:00
31080,31080,2,ONT,AUS,2008-01-01 09:26:00,2008-01-01 14:02:00
31081,31081,2,ONT,AUS,2008-01-02 09:16:00,2008-01-02 14:01:00
31082,31082,2,ONT,AUS,2008-01-03 08:59:00,2008-01-03 13:33:00
31083,31083,2,ONT,AUS,2008-01-04 09:22:00,2008-01-04 14:07:00
31084,31084,2,ONT,AUS,2008-01-05 09:03:00,2008-01-05 13:51:00
31085,31085,2,ONT,AUS,2008-01-06 09:53:00,2008-01-06 14:26:00
31086,31086,2,ONT,AUS,2008-01-07 09:06:00,2008-01-07 13:35:00
31087,31087,2,ONT,AUS,2008-01-08 08:59:00,2008-01-08 13:38:00
31088,31088,2,ONT,AUS,2008-01-10 09:03:00,2008-01-10 13:38:00
31089,31089,2,ONT,AUS,2008-01-11 09:08:00,2008-01-11 13:38:00
31090,31090,2,ONT,AUS,2008-01-18 09:10:00,2008-01-18 14:01:00
31091,31091,2,ONT,AUS,2008-01-20 09:23:00,2008-01-20 13:59:00
31092,31092,2,ONT,AUS,2008-01-21 08:57:00,2008-01-21 13:32:00
31093,31093,2,ONT,AUS,2008-01-22 09:20:00,2008-01-22 13:50:00
31094,31094,2,ONT,AUS,2008-01-25 09:01:00,2008-01-25 13:51:00
31095,31095,2,ONT,AUS,2008-01-26 09:02:00,2008-01-26 13:32:00
31096,31096,2,ONT,AUS,2008-01-27 09:03:00,2008-01-27 13:50:00
31097,31097,2,ONT,AUS,2008-01-28 09:13:00,2008-01-28 13:38:00
31098,31098,2,ONT,AUS,2008-01-31 08:58:00,2008-01-31 13:35:00
31099,31099,200,LGB,GEG,2008-01-04 10:03:00,2008-01-04 12:32:00
31100,31100,200,LGB,RNO,2008-01-01 10:17:00,2008-01-01 11:30:00
31101,31101,200,LGB,RNO,2008-01-02 09:30:00,2008-01-02 10:48:00
31102,31102,200,LGB,RNO,2008-01-03 09:22:00,2008-01-03 10:41:00
31103,31103,200,LGB,RNO,2008-01-05 09:26:00,2008-01-05 10:52:00
31104,31104,200,LGB,RNO,2008-01-06 09:28:00,2008-01-06 10:45:00
31105,31105,200,LGB,RNO,2008-01-09 10:14:00,2008-01-09 11:38:00
31106,31106,200,LGB,RNO,2008-01-14 11:56:00,2008-01-14 13:18:00
31107,31107,200,LGB,RNO,2008-01-19 09:16:00,2008-01-19 10:39:00
31108,31108,200,LGB,RNO,2008-01-22 09:31:00,2008-01-22 10:57:00
31109,31109,200,LGB,RNO,2008-01-24 09:28:00,2008-01-24 11:00:00
31110,31110,200,LGB,RNO,2008-01-25 09:18:00,2008-01-25 10:44:00
31111,31111,200,LGB,RNO,2008-01-27 09:52:00,2008-01-27 11:06:00
31112,31112,200,RNO,GEG,2008-01-01 11:51:00,2008-01-01 13:23:00
31113,31113,200,RNO,GEG,2008-01-02 11:19:00,2008-01-02 12:46:00
31114,31114,200,RNO,GEG,2008-01-05 11:11:00,2008-01-05 12:48:00
31115,31115,200,RNO,GEG,2008-01-06 11:06:00,2008-01-06 12:55:00
31116,31116,200,RNO,GEG,2008-01-08 11:12:00,2008-01-08 12:46:00
31117,31117,200,RNO,GEG,2008-01-09 12:04:00,2008-01-09 14:00:00
31118,31118,200,RNO,GEG,2008-01-14 13:34:00,2008-01-14 15:02:00
31119,31119,200,RNO,GEG,2008-01-15 11:08:00,2008-01-15 12:56:00
31120,31120,200,RNO,GEG,2008-01-21 15:26:00,2008-01-21 17:22:00
31121,31121,200,RNO,GEG,2008-01-22 11:19:00,2008-01-22 12:57:00
31122,31122,200,RNO,GEG,2008-01-24 11:24:00,2008-01-24 12:58:00
31123,31123,200,RNO,GEG,2008-01-27 11:34:00,2008-01-27 14:28:00
31124,31124,201,GEG,LGB,2008-01-05 16:21:00,2008-01-05 18:58:00
31125,31125,201,GEG,RNO,2008-01-06 15:28:00,2008-01-06 17:00:00
31126,31126,201,GEG,RNO,2008-01-11 15:30:00,2008-01-11 16:53:00
31127,31127,201,GEG,RNO,2008-01-15 15:30:00,2008-01-15 16:58:00
31128,31128,201,GEG,RNO,2008-01-21 17:40:00,2008-01-21 19:20:00
31129,31129,201,GEG,RNO,2008-01-27 19:38:00,2008-01-27 21:36:00
31130,31130,201,RNO,LGB,2008-01-06 17:35:00,2008-01-06 19:00:00
31131,31131,201,RNO,LGB,2008-01-07 17:32:00,2008-01-07 18:52:00
31132,31132,201,RNO,LGB,2008-01-08 17:33:00,2008-01-08 18:59:00
31133,31133,201,RNO,LGB,2008-01-13 17:32:00,2008-01-13 18:52:00
31134,31134,201,RNO,LGB,2008-01-21 19:45:00,2008-01-21 21:10:00
31135,31135,201,RNO,LGB,2008-01-26 17:52:00,2008-01-26 19:28:00
31136,31136,201,RNO,LGB,2008-01-27 22:01:00,2008-01-27 23:17:00
31137,31137,202,BFL,SMF,2008-01-05 08:08:00,2008-01-05 09:34:00
31138,31138,202,BFL,SMF,2008-01-25 07:41:00,2008-01-25 08:40:00
31139,31139,202,BFL,SMF,2008-01-29 07:53:00,2008-01-29 09:14:00
31140,31140,202,SMF,GEG,2008-01-05 09:36:00,2008-01-05 11:13:00
31141,31141,202,SMF,GEG,2008-01-08 09:47:00,2008-01-08 11:59:00
31142,31142,202,SMF,GEG,2008-01-15 11:50:00,2008-01-15 13:58:00
31143,31143,202,SMF,GEG,2008-01-19 08:53:00,2008-01-19 10:45:00
31144,31144,202,SMF,GEG,2008-01-25 09:05:00,2008-01-25 10:48:00
31145,31145,202,SMF,GEG,2008-01-28 09:10:00,2008-01-28 11:03:00
31146,31146,202,SMF,GEG,2008-01-29 09:39:00,2008-01-29 11:51:00
31147,31147,205,GEG,SMF,2008-01-01 16:58:00,2008-01-01 18:48:00
31148,31148,205,GEG,SMF,2008-01-08 17:24:00,2008-01-08 19:39:00
31149,31149,205,GEG,SMF,2008-01-09 16:56:00,2008-01-09 18:39:00
31150,31150,205,GEG,SMF,2008-01-15 17:10:00,2008-01-15 18:46:00
31151,31151,205,GEG,SMF,2008-01-16 17:21:00,2008-01-16 18:23:00
31152,31152,205,GEG,SMF,2008-01-18 17:15:00,2008-01-18 19:02:00
31153,31153,205,GEG,SMF,2008-01-27 20:51:00,2008-01-27 23:16:00
31154,31154,205,GEG,SMF,2008-01-28 18:33:00,2008-01-28 20:35:00
31155,31155,205,SMF,BFL,2008-01-02 19:17:00,2008-01-02 20:13:00
31156,31156,205,SMF,BFL,2008-01-04 22:37:00,2008-01-04 23:38:00
31157,31157,205,SMF,BFL,2008-01-05 19:55:00,2008-01-05 20:52:00
31158,31158,205,SMF,BFL,2008-01-08 20:10:00,2008-01-08 21:06:00
31159,31159,205,SMF,BFL,2008-01-17 19:23:00,2008-01-17 20:21:00
31160,31160,205,SMF,BFL,2008-01-18 19:26:00,2008-01-18 20:31:00
31161,31161,205,SMF,BFL,2008-01-24 22:18:00,2008-01-24 23:14:00
31162,31162,205,SMF,BFL,2008-01-26 19:37:00,2008-01-26 20:38:00
31163,31163,205,SMF,BFL,2008-01-28 20:53:00,2008-01-28 22:05:00
31164,31164,209,SMF,TUS,2008-01-02 16:11:00,2008-01-02 19:08:00
31165,31165,209,SMF,TUS,2008-01-03 16:08:00,2008-01-03 19:05:00
31166,31166,209,SMF,TUS,2008-01-04 19:26:00,2008-01-04 22:16:00
31167,31167,209,SMF,TUS,2008-01-05 19:17:00,2008-01-05 22:08:00
31168,31168,209,SMF,TUS,2008-01-06 17:04:00,2008-01-06 19:52:00
31169,31169,209,SMF,TUS,2008-01-08 16:14:00,2008-01-08 19:08:00
31170,31170,209,SMF,TUS,2008-01-10 16:09:00,2008-01-10 18:57:00
31171,31171,209,SMF,TUS,2008-01-12 16:03:00,2008-01-12 18:44:00
31172,31172,209,SMF,TUS,2008-01-13 16:18:00,2008-01-13 19:11:00
31173,31173,209,SMF,TUS,2008-01-15 16:03:00,2008-01-15 18:51:00
31174,31174,209,SMF,TUS,2008-01-16 16:03:00,2008-01-16 18:59:00
31175,31175,209,SMF,TUS,2008-01-18 16:01:00,2008-01-18 18:55:00
31176,31176,209,SMF,TUS,2008-01-20 16:14:00,2008-01-20 19:05:00
31177,31177,209,SMF,TUS,2008-01-22 16:06:00,2008-01-22 19:06:00
31178,31178,209,SMF,TUS,2008-01-23 17:05:00,2008-01-23 20:07:00
31179,31179,209,SMF,TUS,2008-01-25 16:02:00,2008-01-25 19:03:00
31180,31180,209,SMF,TUS,2008-01-27 16:40:00,2008-01-27 19:37:00
31181,31181,209,SMF,TUS,2008-01-28 18:07:00,2008-01-28 20:57:00
31182,31182,209,SMF,TUS,2008-01-31 16:10:00,2008-01-31 19:12:00
31183,31183,209,TUS,AUS,2008-01-02 19:37:00,2008-01-02 22:31:00
31184,31184,209,TUS,AUS,2008-01-03 19:36:00,2008-01-03 22:30:00
31185,31185,209,TUS,AUS,2008-01-04 22:47:00,2008-01-05 01:37:00
31186,31186,209,TUS,AUS,2008-01-05 22:39:00,2008-01-06 01:32:00
